"id","path","name","type","category_raw","ext","bucket","well","tags","event_key","record_id","ext_norm"
"0611b7181eb9becd785b6a27ecf777b4e6d322b5","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-15 B/MUD_LOG_1.LIS","MUD_LOG_1.LIS","file","well_data","lis","Well_Logs_Wireline","15/9-F-15B","","mud log 1.lis","15/9-F-15B|Well_Logs_Wireline|mud log 1.lis","lis"
"54e6d63a5e696853514dfae1214b59b42c933b28","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-15 B/MUD_LOG_1_INF_1.PDF","MUD_LOG_1_INF_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","mud log 1 inf 1","15/9-F-15B|Well_Logs_Wireline|mud log 1 inf 1","pdf"
"85b05732627b84e043562212afb3581e34810c6d","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-15 B/MUD_LOG_MD_PLOT_1.PDF","MUD_LOG_MD_PLOT_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","mud log md plot 1","15/9-F-15B|Well_Logs_Wireline|mud log md plot 1","pdf"
"44f4a7aa11e86f9825353804230047fc911c0c86","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-15 B/MUD_LOG_MD_PLOT_2.PDF","MUD_LOG_MD_PLOT_2.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","mud log md plot 2","15/9-F-15B|Well_Logs_Wireline|mud log md plot 2","pdf"
"c7d16c4a01191709eb541c2af56a8daafe001960","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-15 B/MUD_LOG_MD_PLOT_3.PDF","MUD_LOG_MD_PLOT_3.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","mud log md plot 3","15/9-F-15B|Well_Logs_Wireline|mud log md plot 3","pdf"
"d9cef51b79af1b88edd12a7774c29ec6f0467aac","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-15 B/MUD_LOG_REPORT_1.PDF","MUD_LOG_REPORT_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","mud log report 1","15/9-F-15B|Well_Logs_Wireline|mud log report 1","pdf"
"fa1526faaa3b117b169ebd2e3258e8db71de0bc9","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-15 B/MUD_LOG_TVD_PLOT_1.PDF","MUD_LOG_TVD_PLOT_1.PDF","file","well_data","pdf","Well_Logs_Wireline","15/9-F-15B","","mud log tvd plot 1","15/9-F-15B|Well_Logs_Wireline|mud log tvd plot 1","pdf"
"a3a5d388c6e5dab0757976cfc5fedd33436b8856","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-15 B/LOGGING_SUMMARY_1.ASC","LOGGING_SUMMARY_1.ASC","file","well_data","asc","Drilling_LWD_MWD","15/9-F-15B","","logging summary 1","15/9-F-15B|Drilling_LWD_MWD|logging summary 1","asc"
"830d499aa385dfefc22606c0c0bffa93898f5658","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-15 B/MWD_REPORT_1.PDF","MWD_REPORT_1.PDF","file","well_data","pdf","Drilling_LWD_MWD","15/9-F-15B","","mwd report 1","15/9-F-15B|Drilling_LWD_MWD|mwd report 1","pdf"
"95dd325050430e918d630bf9ead4957cf93bf38f","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-15 B/WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MD_MWD_PLOT_1.PDF","WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MD_MWD_PLOT_1.PDF","file","well_data","pdf","Drilling_LWD_MWD","15/9-F-15B","","wl computed cal den elem gr neu remp md mwd plot 1","15/9-F-15B|Drilling_LWD_MWD|wl computed cal den elem gr neu remp md mwd plot 1","pdf"
"9123cfce26688c4a74ffbda1987dfbbf164b04f7","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-15 B/WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MD_MWD_PLOT_2.PDF","WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MD_MWD_PLOT_2.PDF","file","well_data","pdf","Drilling_LWD_MWD","15/9-F-15B","","wl computed cal den elem gr neu remp md mwd plot 2","15/9-F-15B|Drilling_LWD_MWD|wl computed cal den elem gr neu remp md mwd plot 2","pdf"
"68247164c00f478c3e7ed9dd9f047c6915caa0cf","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-15 B/WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MWD_1.DLIS","WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MWD_1.DLIS","file","well_data","dlis","Drilling_LWD_MWD","15/9-F-15B","DLIS","wl computed cal den elem gr neu remp mwd 1","15/9-F-15B|Drilling_LWD_MWD|wl computed cal den elem gr neu remp mwd 1","dlis"
"c44dc134829427c9355213400ff42f33bbb51f70","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-15 B/WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MWD_1_INF_1.ASC","WL_COMPUTED_CAL-DEN-ELEM-GR-NEU-REMP_MWD_1_INF_1.ASC","file","well_data","asc","Drilling_LWD_MWD","15/9-F-15B","","wl computed cal den elem gr neu remp mwd 1 inf 1","15/9-F-15B|Drilling_LWD_MWD|wl computed cal den elem gr neu remp mwd 1 inf 1","asc"
