"id","path","name","type","category_raw","ext","bucket","well","tags","event_key","record_id","ext_norm"
"d4b4f5988745d5439970dca78c9d660406ff6f41","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-12/PETROPHYSICAL_REPORT_2_ENCL_4.PDS","PETROPHYSICAL_REPORT_2_ENCL_4.PDS","file","well_data","pds","Well_Logs_Wireline","15/9-F-12","UNTAGGED|PDS|PLOT","petrophysical report 2 encl 4.pds","15/9-F-12|Well_Logs_Wireline|petrophysical report 2 encl 4.pds","pds"
"e8de417477619b40bb14e5c6d13523ac43c9c192","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-12/PETROPHYSICAL_REPORT_2_ENCL_5.PDS","PETROPHYSICAL_REPORT_2_ENCL_5.PDS","file","well_data","pds","Well_Logs_Wireline","15/9-F-12","UNTAGGED|PDS|PLOT","petrophysical report 2 encl 5.pds","15/9-F-12|Well_Logs_Wireline|petrophysical report 2 encl 5.pds","pds"
"30cfb358b5484b247324688ae45d7b92ee1c06a0","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-12/PETROPHYSICAL_REPORT_2_ENCL_6.PDS","PETROPHYSICAL_REPORT_2_ENCL_6.PDS","file","well_data","pds","Well_Logs_Wireline","15/9-F-12","UNTAGGED|PDS|PLOT","petrophysical report 2 encl 6.pds","15/9-F-12|Well_Logs_Wireline|petrophysical report 2 encl 6.pds","pds"
"64485c8b73fdf890f20aa904e4769b5258a0f999","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-14/EcoScope_ImageInterpret/Logs/Statoil_Volve_15_9F14_EcoScope_Image_Composite.pds","Statoil_Volve_15_9F14_EcoScope_Image_Composite.pds","file","well_data","pds","Well_Logs_Wireline","15/9-F-14","UNTAGGED|PDS|PLOT","statoil volve 15 9f14 ecoscope image composite.pds","15/9-F-14|Well_Logs_Wireline|statoil volve 15 9f14 ecoscope image composite.pds","pds"
"a1ec48566af908710a30d0ec513c88bce98621d9","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-14/EcoScope_ImageInterpret/Logs/Statoil_Volve_15_9F14_EcoScope_Image_LQC.pds","Statoil_Volve_15_9F14_EcoScope_Image_LQC.pds","file","well_data","pds","Well_Logs_Wireline","15/9-F-14","UNTAGGED|PDS|PLOT","statoil volve 15 9f14 ecoscope image lqc.pds","15/9-F-14|Well_Logs_Wireline|statoil volve 15 9f14 ecoscope image lqc.pds","pds"
"dd23ecc44cb64ee3ceb64686e2942f523aa219a9","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-14/EcoScope_ImageInterpret/Logs/Statoil_Volve_15_9F14_EcoScope_Image_Scale120.pds","Statoil_Volve_15_9F14_EcoScope_Image_Scale120.pds","file","well_data","pds","Well_Logs_Wireline","15/9-F-14","UNTAGGED|PDS|PLOT","statoil volve 15 9f14 ecoscope image scale120.pds","15/9-F-14|Well_Logs_Wireline|statoil volve 15 9f14 ecoscope image scale120.pds","pds"
"3642d3d68239b40f67b0e11c5e566c2aaaf54933","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-14/EcoScope_ImageInterpret/Logs/Statoil_Volve_15_9F14_EcoScope_Image_Scale240.pds","Statoil_Volve_15_9F14_EcoScope_Image_Scale240.pds","file","well_data","pds","Well_Logs_Wireline","15/9-F-14","UNTAGGED|PDS|PLOT","statoil volve 15 9f14 ecoscope image scale240.pds","15/9-F-14|Well_Logs_Wireline|statoil volve 15 9f14 ecoscope image scale240.pds","pds"
"a52a2fb910c8b92a91e965241b2fd99fef9f2559","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-14/EcoScope_ImageInterpret/Logs/Statoil_Volve_15_9F14_EcoScope_Image_Scale40.pds","Statoil_Volve_15_9F14_EcoScope_Image_Scale40.pds","file","well_data","pds","Well_Logs_Wireline","15/9-F-14","UNTAGGED|PDS|PLOT","statoil volve 15 9f14 ecoscope image scale40.pds","15/9-F-14|Well_Logs_Wireline|statoil volve 15 9f14 ecoscope image scale40.pds","pds"
"73d2c562c6b741d57213df36a73a925a31a71a96","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/07.IMAGE/15_9-F-14/EcoScope_ImageInterpret/Logs/Statoil_Volve_15_9F14_EcoScope_Image_Scale500.pds","Statoil_Volve_15_9F14_EcoScope_Image_Scale500.pds","file","well_data","pds","Well_Logs_Wireline","15/9-F-14","UNTAGGED|PDS|PLOT","statoil volve 15 9f14 ecoscope image scale500.pds","15/9-F-14|Well_Logs_Wireline|statoil volve 15 9f14 ecoscope image scale500.pds","pds"
"f8af44ca4a7b8f0ddc2654d4c3cf34d5950405a2","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/11.INTEGRITY LOGS/15_9-F-9/RAW/WL_RAW_PROD_AC-CCL-GR_2009-06-26_PLOT_1.PDS","WL_RAW_PROD_AC-CCL-GR_2009-06-26_PLOT_1.PDS","file","well_data","pds","Well_Logs_Wireline","15/9-F-9","UNTAGGED|PDS|PLOT","wl raw prod ac ccl gr 2009 06 26 plot 1.pds","15/9-F-9|Well_Logs_Wireline|wl raw prod ac ccl gr 2009 06 26 plot 1.pds","pds"
"3a83b93b8a6268a2f7aa5bd5154cb24985faf462","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/11.INTEGRITY LOGS/15_9-F-9/RAW/WL_RAW_PROD_AC-CCL-GR_2009-06-26_PLOT_2.PDS","WL_RAW_PROD_AC-CCL-GR_2009-06-26_PLOT_2.PDS","file","well_data","pds","Well_Logs_Wireline","15/9-F-9","UNTAGGED|PDS|PLOT","wl raw prod ac ccl gr 2009 06 26 plot 2.pds","15/9-F-9|Well_Logs_Wireline|wl raw prod ac ccl gr 2009 06 26 plot 2.pds","pds"
"dfcf4c0404e7cf6b341f5e06256c2edd2bc79aa6","dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/11.INTEGRITY LOGS/15_9-F-9/RAW/WL_RAW_PROD_AIMG-AC-CCL-GR_2009-06-26_PLOT_1.PDS","WL_RAW_PROD_AIMG-AC-CCL-GR_2009-06-26_PLOT_1.PDS","file","well_data","pds","Well_Logs_Wireline","15/9-F-9","UNTAGGED|PDS|PLOT","wl raw prod aimg ac ccl gr 2009 06 26 plot 1.pds","15/9-F-9|Well_Logs_Wireline|wl raw prod aimg ac ccl gr 2009 06 26 plot 1.pds","pds"
