id,path,name,type,category_raw,ext,bucket,well,tags,event_key,record_id
3b7c4a8f025a7fd487759fe2d02aef4c754f7711,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/01.tif,01.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,01.tif,15/9-19A|Drilling_LWD_MWD|01.tif
9b4ef2ef62df6e49fa43aacae2f2b91e563b5c83,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/02.tif,02.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,02.tif,15/9-19A|Drilling_LWD_MWD|02.tif
abf98bcd526dec3c79686a8e1f170cd7fdc3c977,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/03.tif,03.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,03.tif,15/9-19A|Drilling_LWD_MWD|03.tif
7920e7282ddb7463e1a22d9f61ed55a266372331,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/04.tif,04.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,04.tif,15/9-19A|Drilling_LWD_MWD|04.tif
d0be621751c2dd0e8f9fc741508a7bcfdd06fce6,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/05.tif,05.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,05.tif,15/9-19A|Drilling_LWD_MWD|05.tif
4d5cdc03fa3d2daa1d42288f55a16e60e6d0fc0e,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/06.tif,06.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,06.tif,15/9-19A|Drilling_LWD_MWD|06.tif
9f240168b0c8ef22796ba4fb831dc7b9dcbf666e,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/07.tif,07.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,07.tif,15/9-19A|Drilling_LWD_MWD|07.tif
159a340c7959a0e131a55952d005b3e096ee99f7,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/08.tif,08.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,08.tif,15/9-19A|Drilling_LWD_MWD|08.tif
a02771fba5b0838effecd3c2bbfd5f0355e2534b,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/09.tif,09.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,09.tif,15/9-19A|Drilling_LWD_MWD|09.tif
e07fbbffd51c47c5929e3f6a87d2a1616fd87e83,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/10.tif,10.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,10.tif,15/9-19A|Drilling_LWD_MWD|10.tif
7c8b3bc466b154f22757d58082f5fd0e7e313b0e,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/11.tif,11.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,11.tif,15/9-19A|Drilling_LWD_MWD|11.tif
f96eb20e8a4960ca9cdaf284b3a6b1e34ad485d5,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/12.tif,12.tif,file,well_data,tif,Drilling_LWD_MWD,15/9-19A,,12.tif,15/9-19A|Drilling_LWD_MWD|12.tif
a1f5717de54746e0d096a258bc460f3061a235a8,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/L898AUD.ASC,L898AUD.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-19A,,l898aud,15/9-19A|Drilling_LWD_MWD|l898aud
d1580a6bb1421c9396f6441b5912743b0a7f9f63,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/L898CON.ASC,L898CON.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-19A,,l898con,15/9-19A|Drilling_LWD_MWD|l898con
c495ff0746b42000dce2a92c597693c118882f70,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/L898HEAD.ASC,L898HEAD.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-19A,,l898head,15/9-19A|Drilling_LWD_MWD|l898head
179d71f1ed493d35f7763309604fafed4d7ac3ef,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-19 A/l898info.asc,l898info.asc,file,well_data,asc,Drilling_LWD_MWD,15/9-19A,,l898info,15/9-19A|Drilling_LWD_MWD|l898info
